Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
12;Hordaland;;;;;KYST;Kystpartiet;0,03526;382305;69;38;107;-0,11497;0,03526;0;0;
12;Hordaland;;;;;LIBS;Liberalistene;0,17366;382305;299;228;527;-0,02791;-0,03561;0;0;
12;Hordaland;;;;;NKP;Norges Kommunistiske Parti;0,02768;382305;55;29;84;0,02768;-0,05215;0;0;
12;Hordaland;;;;;PIR;Piratpartiet;0,08633;382305;149;113;262;-0,07451;-0,11092;0;0;
12;Hordaland;;;;;PP;Pensjonistpartiet;0,75229;382305;1728;555;2283;0,75229;-0,51339;0;0;
12;Hordaland;;;;;PS;Partiet Sentrum;0,1954;382305;371;222;593;0,1954;0,1954;0;0;
12;Hordaland;;;;;BLANKE;Blanke;0,71373;382305;1162;1004;2166;0,01699;-0,71238;0;0;
12;Hordaland;;;;;GT;Generasjonspartiet;0,029;382305;51;37;88;0,029;0,029;0;0;
14;Sogn og Fjordane;;;;;A;Arbeiderpartiet;26,46717;78282;9401;7006;16407;1,83094;3,96251;1;0;
14;Sogn og Fjordane;;;;;SV;SV - Sosialistisk Venstreparti;5,91063;78282;2429;1235;3664;1,39832;1,0036;0;0;
14;Sogn og Fjordane;;;;;RØDT;Rødt;4,00871;78282;1614;871;2485;2,72532;1,21773;0;0;
14;Sogn og Fjordane;;;;;SP;Senterpartiet;28,40619;78282;9387;8222;17609;-1,02682;-5,23957;1;0;
14;Sogn og Fjordane;;;;;KRF;Kristelig Folkeparti;3,84739;78282;1374;1011;2385;-0,52268;-1,45129;0;0;
14;Sogn og Fjordane;;;;;MDG;Miljøpartiet De Grønne;2,48911;78282;1079;464;1543;0,2117;-1,56047;0;0;
14;Sogn og Fjordane;;;;;V;Venstre;3,44088;78282;1261;872;2133;-0,61857;-3,09359;1;1;
14;Sogn og Fjordane;;;;;H;Høyre;13,7377;78282;4890;3626;8516;-4,93607;0,58511;1;0;
14;Sogn og Fjordane;;;;;FRP;Fremskrittspartiet;9,28859;78282;2977;2781;5758;-0,64666;4,94622;0;0;
14;Sogn og Fjordane;;;;;AAN;Alliansen - Alternativ for Norge;0,06937;78282;24;19;43;0,06937;0,06937;0;0;
14;Sogn og Fjordane;;;;;DEMN;Demokratene;0,73076;78282;278;175;453;0,6621;0,6243;0;0;
14;Sogn og Fjordane;;;;;HELSE;Helsepartiet;0,14357;78282;55;34;89;-0,033;-0,06556;0;0;
14;Sogn og Fjordane;;;;;INP;Industri- og Næringspartiet;0,47104;78282;183;109;292;0,47104;0,47104;0;0;
14;Sogn og Fjordane;;;;;KRISTNE;Partiet De Kristne;0,41297;78282;164;92;256;-0,00229;-0,35892;0;0;
14;Sogn og Fjordane;;;;;LIBS;Liberalistene;0,07582;78282;22;25;47;-0,01574;-0,03255;0;0;
14;Sogn og Fjordane;;;;;PP;Pensjonistpartiet;0,27908;78282;115;58;173;0,27908;-0,13729;0;0;
14;Sogn og Fjordane;;;;;PS;Partiet Sentrum;0,221;78282;79;58;137;0,221;0,221;0;0;
14;Sogn og Fjordane;;;;;BLANKE;Blanke;0,50169;78282;164;147;311;-0,00512;-1,03639;0;0;
15;Møre og Romsdal;;;;;A;Arbeiderpartiet;20,16535;192394;18339;11589;29928;-1,03089;2,05772;2;0;
15;Møre og Romsdal;;;;;SV;SV - Sosialistisk Venstreparti;6,2946;192394;6081;3261;9342;2,37437;1,13513;1;1;
15;Møre og Romsdal;;;;;RØDT;Rødt;3,32316;192394;3405;1527;4932;2,0992;1,58342;0;0;
15;Møre og Romsdal;;;;;SP;Senterpartiet;17,47691;192394;14611;11327;25938;4,6686;-0,39255;2;0;
15;Møre og Romsdal;;;;;KRF;Kristelig Folkeparti;5,32703;192394;4685;3221;7906;-0,83048;-0,25755;0;0;
15;Møre og Romsdal;;;;;MDG;Miljøpartiet De Grønne;2,49237;192394;2724;975;3699;0,3429;-2,18649;0;0;
15;Møre og Romsdal;;;;;V;Venstre;2,94112;192394;2662;1703;4365;-0,5757;-0,10385;0;0;
15;Møre og Romsdal;;;;;H;Høyre;16,25397;192394;14780;9343;24123;-7,47182;1,20667;1;0;
15;Møre og Romsdal;;;;;FRP;Fremskrittspartiet;22,06276;192394;18588;14156;32744;-0,31833;4,93427;2;0;
15;Møre og Romsdal;;;;;AAN;Alliansen - Alternativ for Norge;0,0849;192394;68;58;126;0,0849;0,0849;0;0;
15;Møre og Romsdal;;;;;DEMN;Demokratene;1,18116;192394;1192;561;1753;1,09335;1,0258;0;0;
15;Møre og Romsdal;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,05323;192394;43;36;79;0,05323;0,05323;0;0;
15;Møre og Romsdal;;;;;HELSE;Helsepartiet;0,18866;192394;173;107;280;0,18729;-0,26889;0;0;
15;Møre og Romsdal;;;;;INP;Industri- og Næringspartiet;0,73848;192394;744;352;1096;0,73848;0,73848;0;0;
15;Møre og Romsdal;;;;;KRISTNE;Partiet De Kristne;0,54712;192394;478;334;812;0,03806;-0,60957;0;0;
15;Møre og Romsdal;;;;;LIBS;Liberalistene;0,11791;192394;100;75;175;-0,00078;-0,06818;0;0;
15;Møre og Romsdal;;;;;PP;Pensjonistpartiet;0,5323;192394;612;178;790;-0,00833;-0,9061;0;0;
15;Møre og Romsdal;;;;;PS;Partiet Sentrum;0,21898;192394;204;121;325;0,21898;0,21898;0;0;
15;Møre og Romsdal;;;;;BLANKE;Blanke;0,62663;192394;488;442;930;0,06199;-0,92275;0;0;
16;Sør-Trøndelag;;;;;A;Arbeiderpartiet;29,8191;247553;35574;22038;57612;-2,90908;1,07178;3;0;
16;Sør-Trøndelag;;;;;SV;SV - Sosialistisk Venstreparti;9,12709;247553;12387;5247;17634;1,47272;0,97281;1;0;
16;Sør-Trøndelag;;;;;RØDT;Rødt;5,6158;247553;7433;3417;10850;2,70313;0,61363;1;1;
16;Sør-Trøndelag;;;;;SP;Senterpartiet;15,10158;247553;14984;14193;29177;4,12676;-0,98498;2;0;
16;Sør-Trøndelag;;;;;KRF;Kristelig Folkeparti;2,17903;247553;2561;1649;4210;-0,56019;-0,24071;0;0;
16;Sør-Trøndelag;;;;;MDG;Miljøpartiet De Grønne;4,79698;247553;6995;2273;9268;0,91868;-3,29287;0;0;
16;Sør-Trøndelag;;;;;V;Venstre;4,36428;247553;5255;3177;8432;0,32613;0,9085;0;0;
16;Sør-Trøndelag;;;;;H;Høyre;16,47628;247553;19735;12098;31833;-4,19455;-0,66289;2;0;
16;Sør-Trøndelag;;;;;FRP;Fremskrittspartiet;8,61417;247553;9176;7467;16643;-3,03594;3,23178;1;0;
16;Sør-Trøndelag;;;;;AAN;Alliansen - Alternativ for Norge;0,11232;247553;147;70;217;0,11232;0,11232;0;0;
16;Sør-Trøndelag;;;;;DEMN;Demokratene;0,8918;247553;1085;638;1723;0,79828;0,6296;0;0;
16;Sør-Trøndelag;;;;;HELSE;Helsepartiet;0,1708;247553;203;127;330;-0,0494;-0,32616;0;0;
16;Sør-Trøndelag;;;;;INP;Industri- og Næringspartiet;0,34057;247553;407;251;658;0,34057;0,34057;0;0;
16;Sør-Trøndelag;;;;;KRISTNE;Partiet De Kristne;0,15786;247553;178;127;305;0,03444;-0,13049;0;0;
16;Sør-Trøndelag;;;;;LIBS;Liberalistene;0,12784;247553;150;97;247;-0,07442;-0,11649;0;0;
16;Sør-Trøndelag;;;;;NKP;Norges Kommunistiske Parti;0,03261;247553;35;28;63;0,03261;0,03261;0;0;
16;Sør-Trøndelag;;;;;PIR;Piratpartiet;0,10973;247553;112;100;212;-0,08655;-0,15949;0;0;
16;Sør-Trøndelag;;;;;PP;Pensjonistpartiet;1,73339;247553;2540;809;3349;0,04571;-2,22828;0;0;
16;Sør-Trøndelag;;;;;PS;Partiet Sentrum;0,22877;247553;264;178;442;0,22877;0,22877;0;0;
16;Sør-Trøndelag;;;;;BLANKE;Blanke;0,62473;247553;687;520;1207;-0,01685;-0,80875;0;0;
17;Nord-Trøndelag;;;;;A;Arbeiderpartiet;33,56993;100638;15324;10405;25729;-0,5381;0,82506;2;0;
17;Nord-Trøndelag;;;;;SV;SV - Sosialistisk Venstreparti;5,72655;100638;2878;1511;4389;0,7231;0,56596;0;0;
17;Nord-Trøndelag;;;;;RØDT;Rødt;3,95992;100638;1966;1069;3035;2,29063;0,85814;0;0;
17;Nord-Trøndelag;;;;;SP;Senterpartiet;28,82064;100638;10875;11214;22089;3,99571;-5,63699;2;0;
17;Nord-Trøndelag;;;;;KRF;Kristelig Folkeparti;2,252;100638;1057;669;1726;-0,1866;-0,30756;0;0;
17;Nord-Trøndelag;;;;;MDG;Miljøpartiet De Grønne;1,85796;100638;1047;377;1424;0,05067;-1,57552;0;0;
17;Nord-Trøndelag;;;;;V;Venstre;2,0315;100638;910;647;1557;-0,18981;0,07634;1;1;
17;Nord-Trøndelag;;;;;H;Høyre;10,59588;100638;4795;3326;8121;-4,06212;1,38623;0;0;
17;Nord-Trøndelag;;;;;FRP;Fremskrittspartiet;8,0203;100638;3239;2908;6147;-3,50173;3,20896;0;0;
17;Nord-Trøndelag;;;;;AAN;Alliansen - Alternativ for Norge;0,10308;100638;47;32;79;0,10308;0,10308;0;0;
17;Nord-Trøndelag;;;;;DEMN;Demokratene;0,98378;100638;481;273;754;0,85605;0,72065;0;0;
17;Nord-Trøndelag;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,03001;100638;14;9;23;0,03001;0,03001;0;0;
17;Nord-Trøndelag;;;;;HELSE;Helsepartiet;0,18919;100638;77;68;145;-0,18372;-0,10265;0;0;
17;Nord-Trøndelag;;;;;INP;Industri- og Næringspartiet;0,46841;100638;212;147;359;0,46841;0,46841;0;0;
17;Nord-Trøndelag;;;;;KRISTNE;Partiet De Kristne;0,23355;100638;120;59;179;0,02507;-0,08221;0;0;
17;Nord-Trøndelag;;;;;LIBS;Liberalistene;0,07829;100638;30;30;60;-0,02742;-0,09076;0;0;
17;Nord-Trøndelag;;;;;PIR;Piratpartiet;0,07176;100638;28;27;55;-0,07065;-0,10844;0;0;
17;Nord-Trøndelag;;;;;PP;Pensjonistpartiet;0,83895;100638;459;184;643;0,2517;-0,50701;0;0;
17;Nord-Trøndelag;;;;;PS;Partiet Sentrum;0,16831;100638;84;45;129;0,16831;0,16831;0;0;
17;Nord-Trøndelag;;;;;BLANKE;Blanke;0,50885;100638;214;176;390;-0,04611;-0,88495;0;0;
18;Nordland;;;;;A;Arbeiderpartiet;28,77275;182075;22004;16563;38567;2,80301;2,04003;3;0;
18;Nordland;;;;;SV;SV - Sosialistisk Venstreparti;7,16279;182075;5837;3764;9601;0,13449;0,93113;1;0;
18;Nordland;;;;;RØDT;Rødt;5,41853;182075;4557;2706;7263;2,51546;-0,09315;1;1;
18;Nordland;;;;;SP;Senterpartiet;21,19218;182075;14511;13895;28406;2,4311;-4,11473;2;0;
18;Nordland;;;;;KRF;Kristelig Folkeparti;1,96658;182075;1400;1236;2636;-0,44928;-0,55005;0;0;
18;Nordland;;;;;MDG;Miljøpartiet De Grønne;2,33662;182075;2055;1077;3132;0,15725;-1,81719;0;0;
18;Nordland;;;;;V;Venstre;2,48732;182075;1920;1414;3334;-0,11864;-0,12839;0;0;
18;Nordland;;;;;H;Høyre;15,31036;182075;11555;8967;20522;-4,79412;-0,51791;1;0;
18;Nordland;;;;;FRP;Fremskrittspartiet;12,17025;182075;8257;8056;16313;-4,24907;2,54439;1;0;
18;Nordland;;;;;AAN;Alliansen - Alternativ for Norge;0,07311;182075;54;44;98;0,07311;0,07311;0;0;
18;Nordland;;;;;DEMN;Demokratene;1,34587;182075;1063;741;1804;1,20891;1,34587;0;0;
18;Nordland;;;;;HELSE;Helsepartiet;0,25291;182075;167;172;339;-0,20437;0,25291;0;0;
18;Nordland;;;;;INP;Industri- og Næringspartiet;0,43047;182075;328;249;577;0,43047;0,43047;0;0;
18;Nordland;;;;;KRISTNE;Partiet De Kristne;0,23426;182075;194;120;314;0,02321;-0,19698;0;0;
18;Nordland;;;;;LIBS;Liberalistene;0,13056;182075;80;95;175;-0,06927;-0,1129;0;0;
18;Nordland;;;;;NKP;Norges Kommunistiske Parti;0,02835;182075;17;21;38;-0,01506;-0,06507;0;0;
18;Nordland;;;;;PIR;Piratpartiet;0,09549;182075;60;68;128;-0,06017;0,09549;0;0;
18;Nordland;;;;;PP;Pensjonistpartiet;0,43569;182075;371;213;584;0,43569;-0,27297;0;0;
18;Nordland;;;;;PS;Partiet Sentrum;0,15592;182075;124;85;209;0,15592;0,15592;0;0;
18;Nordland;;;;;BLANKE;Blanke;0,66771;182075;410;485;895;-0,05974;-1,41202;0;0;
19;Troms Romsa;;;;;A;Arbeiderpartiet;27,19441;124771;12583;12292;24875;3,16674;4,21383;2;0;
19;Troms Romsa;;;;;SV;SV - Sosialistisk Venstreparti;10,71487;124771;5721;4080;9801;0,59848;1,13236;1;1;
19;Troms Romsa;;;;;RØDT;Rødt;4,75451;124771;2465;1884;4349;2,46946;0,51221;0;0;
19;Troms Romsa;;;;;SP;Senterpartiet;19,2203;124771;8039;9542;17581;4,24281;-4,91499;1;0;
19;Troms Romsa;;;;;KRF;Kristelig Folkeparti;2,2171;124771;879;1149;2028;-0,42702;-1,11359;0;0;
19;Troms Romsa;;;;;MDG;Miljøpartiet De Grønne;2,91677;124771;1675;993;2668;0,075;-2,51063;0;0;
19;Troms Romsa;;;;;V;Venstre;2,427;124771;1149;1071;2220;-0,5092;0,02774;0;0;
19;Troms Romsa;;;;;H;Høyre;13,49608;124771;6587;5758;12345;-7,04746;-1,44381;1;0;
19;Troms Romsa;;;;;FRP;Fremskrittspartiet;14,0919;124771;5864;7026;12890;-4,14023;3,2371;1;0;
19;Troms Romsa;;;;;AAN;Alliansen - Alternativ for Norge;0,07871;124771;39;33;72;0,07871;0,07871;0;0;
19;Troms Romsa;;;;;DEMN;Demokratene;1,48681;124771;778;582;1360;1,35614;1,48681;0;0;
19;Troms Romsa;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,13994;124771;45;83;128;0,13994;0,13994;0;0;
19;Troms Romsa;;;;;HELSE;Helsepartiet;0,24489;124771;105;119;224;-0,07245;0,24489;0;0;
19;Troms Romsa;;;;;INP;Industri- og Næringspartiet;0,33563;124771;157;150;307;0,33563;0,33563;0;0;
19;Troms Romsa;;;;;KRISTNE;Partiet De Kristne;0,20006;124771;102;81;183;0,02437;-0,16194;0;0;
19;Troms Romsa;;;;;LIBS;Liberalistene;0,20225;124771;83;102;185;-0,12717;-0,30244;0;0;
19;Troms Romsa;;;;;PIR;Piratpartiet;0,08965;124771;33;49;82;0,08965;0,08965;0;0;
19;Troms Romsa;;;;;PS;Partiet Sentrum;0,18913;124771;79;94;173;0,18913;0,18913;0;0;
19;Troms Romsa;;;;;BLANKE;Blanke;0,86366;124771;327;463;790;0,07306;-1,64922;0;0;
20;Finnmark Finnmárku;;;;;A;Arbeiderpartiet;31,3654;54608;7240;4974;12214;-0,4725;1,95615;2;0;
20;Finnmark Finnmárku;;;;;SV;SV - Sosialistisk Venstreparti;6,18115;54608;1534;873;2407;-2,74565;-7,38082;0;0;
20;Finnmark Finnmárku;;;;;RØDT;Rødt;5,02298;54608;1294;662;1956;3,46019;1,73727;0;0;
20;Finnmark Finnmárku;;;;;SP;Senterpartiet;18,35854;54608;4024;3125;7149;3,54972;-5,75502;1;0;
20;Finnmark Finnmárku;;;;;KRF;Kristelig Folkeparti;1,66406;54608;377;271;648;-0,44033;-0,43158;0;0;
20;Finnmark Finnmárku;;;;;MDG;Miljøpartiet De Grønne;2,29064;54608;665;227;892;0,10812;-1,15109;0;0;
20;Finnmark Finnmárku;;;;;V;Venstre;1,44578;54608;348;215;563;-2,93005;-1,45752;0;0;
20;Finnmark Finnmárku;;;;;H;Høyre;6,83855;54608;1643;1020;2663;-7,27241;-2,63922;0;0;
20;Finnmark Finnmárku;;;;;FRP;Fremskrittspartiet;10,82407;54608;2284;1931;4215;-7,3286;2,83618;1;1;
20;Finnmark Finnmárku;;;;;AAN;Alliansen - Alternativ for Norge;0,1284;54608;31;19;50;0,1284;0,1284;0;0;
20;Finnmark Finnmárku;;;;;DEMN;Demokratene;1,71028;54608;411;255;666;1,52436;1,71028;0;0;
20;Finnmark Finnmárku;;;;;HELSE;Helsepartiet;0,29018;54608;74;39;113;-0,06279;0,29018;0;0;
20;Finnmark Finnmárku;;;;;INP;Industri- og Næringspartiet;0,45967;54608;119;60;179;0,45967;0,45967;0;0;
20;Finnmark Finnmárku;;;;;KRISTNE;Partiet De Kristne;0,35438;54608;71;67;138;0,00141;-0,07698;0;0;
20;Finnmark Finnmárku;;;;;LIBS;Liberalistene;0,17976;54608;46;24;70;-0,03041;-0,16288;0;0;
20;Finnmark Finnmárku;;;;;PS;Partiet Sentrum;0,17719;54608;44;25;69;0,17719;0,17719;0;0;
20;Finnmark Finnmárku;;;;;BLANKE;Blanke;0,79608;54608;167;143;310;-0,16585;-2,80168;0;0;
20;Finnmark Finnmárku;;;;;PF;Pasientfokus;12,70897;54608;3547;1402;4949;12,70897;12,70897;1;0;
