Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
12;Hordaland;;;;;KYST;Kystpartiet;0,03526;382305;69;38;107;-0,11497;0,03526;0;0;
12;Hordaland;;;;;LIBS;Liberalistene;0,17366;382305;299;228;527;-0,02791;-0,03561;0;0;
12;Hordaland;;;;;NKP;Norges Kommunistiske Parti;0,02768;382305;55;29;84;0,02768;-0,05215;0;0;
12;Hordaland;;;;;PIR;Piratpartiet;0,08633;382305;149;113;262;-0,07451;-0,11092;0;0;
12;Hordaland;;;;;PP;Pensjonistpartiet;0,75229;382305;1728;555;2283;0,75229;-0,51339;0;0;
12;Hordaland;;;;;PS;Partiet Sentrum;0,1954;382305;371;222;593;0,1954;0,1954;0;0;
12;Hordaland;;;;;BLANKE;Blanke;0,71373;382305;1162;1004;2166;0,01699;-0,71238;0;0;
12;Hordaland;;;;;GT;Generasjonspartiet;0,029;382305;51;37;88;0,029;0,029;0;0;
14;Sogn og Fjordane;;;;;A;Arbeiderpartiet;26,45287;78282;9417;7006;16423;1,81663;3,94821;1;0;
14;Sogn og Fjordane;;;;;SV;SV - Sosialistisk Venstreparti;5,91779;78282;2439;1235;3674;1,40548;1,01076;0;0;
14;Sogn og Fjordane;;;;;RØDT;Rødt;4,0107;78282;1619;871;2490;2,7273;1,21971;0;0;
14;Sogn og Fjordane;;;;;SP;Senterpartiet;28,4099;78282;9416;8222;17638;-1,02312;-5,23587;1;0;
14;Sogn og Fjordane;;;;;KRF;Kristelig Folkeparti;3,84801;78282;1378;1011;2389;-0,52206;-1,45067;0;0;
14;Sogn og Fjordane;;;;;MDG;Miljøpartiet De Grønne;2,48695;78282;1080;464;1544;0,20954;-1,56263;0;0;
14;Sogn og Fjordane;;;;;V;Venstre;3,43889;78282;1263;872;2135;-0,62056;-3,09558;1;1;
14;Sogn og Fjordane;;;;;H;Høyre;13,73623;78282;4902;3626;8528;-4,93754;0,58364;1;0;
14;Sogn og Fjordane;;;;;FRP;Fremskrittspartiet;9,29708;78282;2991;2781;5772;-0,63818;4,95471;0;0;
14;Sogn og Fjordane;;;;;AAN;Alliansen - Alternativ for Norge;0,06926;78282;24;19;43;0,06926;0,06926;0;0;
14;Sogn og Fjordane;;;;;DEMN;Demokratene;0,72966;78282;278;175;453;0,66099;0,62319;0;0;
14;Sogn og Fjordane;;;;;HELSE;Helsepartiet;0,14335;78282;55;34;89;-0,03321;-0,06578;0;0;
14;Sogn og Fjordane;;;;;INP;Industri- og Næringspartiet;0,47194;78282;184;109;293;0,47194;0,47194;0;0;
14;Sogn og Fjordane;;;;;KRISTNE;Partiet De Kristne;0,41234;78282;164;92;256;-0,00292;-0,35955;0;0;
14;Sogn og Fjordane;;;;;LIBS;Liberalistene;0,0757;78282;22;25;47;-0,01585;-0,03267;0;0;
14;Sogn og Fjordane;;;;;PP;Pensjonistpartiet;0,27865;78282;115;58;173;0,27865;-0,13771;0;0;
14;Sogn og Fjordane;;;;;PS;Partiet Sentrum;0,22067;78282;79;58;137;0,22067;0,22067;0;0;
14;Sogn og Fjordane;;;;;BLANKE;Blanke;0,50416;78282;166;147;313;-0,00266;-1,03393;0;0;
15;Møre og Romsdal;;;;;A;Arbeiderpartiet;20,16535;192394;18339;11589;29928;-1,03089;2,05772;2;0;
15;Møre og Romsdal;;;;;SV;SV - Sosialistisk Venstreparti;6,2946;192394;6081;3261;9342;2,37437;1,13513;1;1;
15;Møre og Romsdal;;;;;RØDT;Rødt;3,32316;192394;3405;1527;4932;2,0992;1,58342;0;0;
15;Møre og Romsdal;;;;;SP;Senterpartiet;17,47691;192394;14611;11327;25938;4,6686;-0,39255;2;0;
15;Møre og Romsdal;;;;;KRF;Kristelig Folkeparti;5,32703;192394;4685;3221;7906;-0,83048;-0,25755;0;0;
15;Møre og Romsdal;;;;;MDG;Miljøpartiet De Grønne;2,49237;192394;2724;975;3699;0,3429;-2,18649;0;0;
15;Møre og Romsdal;;;;;V;Venstre;2,94112;192394;2662;1703;4365;-0,5757;-0,10385;0;0;
15;Møre og Romsdal;;;;;H;Høyre;16,25397;192394;14780;9343;24123;-7,47182;1,20667;1;0;
15;Møre og Romsdal;;;;;FRP;Fremskrittspartiet;22,06276;192394;18588;14156;32744;-0,31833;4,93427;2;0;
15;Møre og Romsdal;;;;;AAN;Alliansen - Alternativ for Norge;0,0849;192394;68;58;126;0,0849;0,0849;0;0;
15;Møre og Romsdal;;;;;DEMN;Demokratene;1,18116;192394;1192;561;1753;1,09335;1,0258;0;0;
15;Møre og Romsdal;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,05323;192394;43;36;79;0,05323;0,05323;0;0;
15;Møre og Romsdal;;;;;HELSE;Helsepartiet;0,18866;192394;173;107;280;0,18729;-0,26889;0;0;
15;Møre og Romsdal;;;;;INP;Industri- og Næringspartiet;0,73848;192394;744;352;1096;0,73848;0,73848;0;0;
15;Møre og Romsdal;;;;;KRISTNE;Partiet De Kristne;0,54712;192394;478;334;812;0,03806;-0,60957;0;0;
15;Møre og Romsdal;;;;;LIBS;Liberalistene;0,11791;192394;100;75;175;-0,00078;-0,06818;0;0;
15;Møre og Romsdal;;;;;PP;Pensjonistpartiet;0,5323;192394;612;178;790;-0,00833;-0,9061;0;0;
15;Møre og Romsdal;;;;;PS;Partiet Sentrum;0,21898;192394;204;121;325;0,21898;0,21898;0;0;
15;Møre og Romsdal;;;;;BLANKE;Blanke;0,62663;192394;488;442;930;0,06199;-0,92275;0;0;
16;Sør-Trøndelag;;;;;A;Arbeiderpartiet;29,81789;247553;35580;22038;57618;-2,91029;1,07057;3;0;
16;Sør-Trøndelag;;;;;SV;SV - Sosialistisk Venstreparti;9,12629;247553;12388;5247;17635;1,47191;0,97201;1;0;
16;Sør-Trøndelag;;;;;RØDT;Rødt;5,6155;247553;7434;3417;10851;2,70284;0,61333;1;1;
16;Sør-Trøndelag;;;;;SP;Senterpartiet;15,10198;247553;14989;14193;29182;4,12715;-0,98458;2;0;
16;Sør-Trøndelag;;;;;KRF;Kristelig Folkeparti;2,17923;247553;2562;1649;4211;-0,55999;-0,24051;0;0;
16;Sør-Trøndelag;;;;;MDG;Miljøpartiet De Grønne;4,79628;247553;6995;2273;9268;0,91799;-3,29357;0;0;
16;Sør-Trøndelag;;;;;V;Venstre;4,36416;247553;5256;3177;8433;0,32601;0,90838;0;0;
16;Sør-Trøndelag;;;;;H;Høyre;16,47648;247553;19739;12099;31838;-4,19435;-0,66269;2;0;
16;Sør-Trøndelag;;;;;FRP;Fremskrittspartiet;8,61602;247553;9182;7467;16649;-3,03409;3,23364;1;0;
16;Sør-Trøndelag;;;;;AAN;Alliansen - Alternativ for Norge;0,1123;247553;147;70;217;0,1123;0,1123;0;0;
16;Sør-Trøndelag;;;;;DEMN;Demokratene;0,89167;247553;1085;638;1723;0,79815;0,62947;0;0;
16;Sør-Trøndelag;;;;;HELSE;Helsepartiet;0,17078;247553;203;127;330;-0,04942;-0,32619;0;0;
16;Sør-Trøndelag;;;;;INP;Industri- og Næringspartiet;0,34052;247553;407;251;658;0,34052;0,34052;0;0;
16;Sør-Trøndelag;;;;;KRISTNE;Partiet De Kristne;0,15784;247553;178;127;305;0,03442;-0,13051;0;0;
16;Sør-Trøndelag;;;;;LIBS;Liberalistene;0,12782;247553;150;97;247;-0,07444;-0,11651;0;0;
16;Sør-Trøndelag;;;;;NKP;Norges Kommunistiske Parti;0,0326;247553;35;28;63;0,0326;0,0326;0;0;
16;Sør-Trøndelag;;;;;PIR;Piratpartiet;0,10971;247553;112;100;212;-0,08657;-0,1595;0;0;
16;Sør-Trøndelag;;;;;PP;Pensjonistpartiet;1,73418;247553;2542;809;3351;0,04649;-2,2275;0;0;
16;Sør-Trøndelag;;;;;PS;Partiet Sentrum;0,22874;247553;264;178;442;0,22874;0,22874;0;0;
16;Sør-Trøndelag;;;;;BLANKE;Blanke;0,62515;247553;688;520;1208;-0,01643;-0,80832;0;0;
17;Nord-Trøndelag;;;;;A;Arbeiderpartiet;33,56993;100638;15324;10405;25729;-0,5381;0,82506;2;0;
17;Nord-Trøndelag;;;;;SV;SV - Sosialistisk Venstreparti;5,72655;100638;2878;1511;4389;0,7231;0,56596;0;0;
17;Nord-Trøndelag;;;;;RØDT;Rødt;3,95992;100638;1966;1069;3035;2,29063;0,85814;0;0;
17;Nord-Trøndelag;;;;;SP;Senterpartiet;28,82064;100638;10875;11214;22089;3,99571;-5,63699;2;0;
17;Nord-Trøndelag;;;;;KRF;Kristelig Folkeparti;2,252;100638;1057;669;1726;-0,1866;-0,30756;0;0;
17;Nord-Trøndelag;;;;;MDG;Miljøpartiet De Grønne;1,85796;100638;1047;377;1424;0,05067;-1,57552;0;0;
17;Nord-Trøndelag;;;;;V;Venstre;2,0315;100638;910;647;1557;-0,18981;0,07634;1;1;
17;Nord-Trøndelag;;;;;H;Høyre;10,59588;100638;4795;3326;8121;-4,06212;1,38623;0;0;
17;Nord-Trøndelag;;;;;FRP;Fremskrittspartiet;8,0203;100638;3239;2908;6147;-3,50173;3,20896;0;0;
17;Nord-Trøndelag;;;;;AAN;Alliansen - Alternativ for Norge;0,10308;100638;47;32;79;0,10308;0,10308;0;0;
17;Nord-Trøndelag;;;;;DEMN;Demokratene;0,98378;100638;481;273;754;0,85605;0,72065;0;0;
17;Nord-Trøndelag;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,03001;100638;14;9;23;0,03001;0,03001;0;0;
17;Nord-Trøndelag;;;;;HELSE;Helsepartiet;0,18919;100638;77;68;145;-0,18372;-0,10265;0;0;
17;Nord-Trøndelag;;;;;INP;Industri- og Næringspartiet;0,46841;100638;212;147;359;0,46841;0,46841;0;0;
17;Nord-Trøndelag;;;;;KRISTNE;Partiet De Kristne;0,23355;100638;120;59;179;0,02507;-0,08221;0;0;
17;Nord-Trøndelag;;;;;LIBS;Liberalistene;0,07829;100638;30;30;60;-0,02742;-0,09076;0;0;
17;Nord-Trøndelag;;;;;PIR;Piratpartiet;0,07176;100638;28;27;55;-0,07065;-0,10844;0;0;
17;Nord-Trøndelag;;;;;PP;Pensjonistpartiet;0,83895;100638;459;184;643;0,2517;-0,50701;0;0;
17;Nord-Trøndelag;;;;;PS;Partiet Sentrum;0,16831;100638;84;45;129;0,16831;0,16831;0;0;
17;Nord-Trøndelag;;;;;BLANKE;Blanke;0,50885;100638;214;176;390;-0,04611;-0,88495;0;0;
18;Nordland;;;;;A;Arbeiderpartiet;28,76976;182075;22032;16596;38628;2,80001;2,03704;3;0;
18;Nordland;;;;;SV;SV - Sosialistisk Venstreparti;7,17233;182075;5849;3781;9630;0,14403;0,94067;1;0;
18;Nordland;;;;;RØDT;Rødt;5,41686;182075;4564;2709;7273;2,51379;-0,09482;1;1;
18;Nordland;;;;;SP;Senterpartiet;21,19822;182075;14541;13921;28462;2,43713;-4,10869;2;0;
18;Nordland;;;;;KRF;Kristelig Folkeparti;1,9655;182075;1401;1238;2639;-0,45036;-0,55113;0;0;
18;Nordland;;;;;MDG;Miljøpartiet De Grønne;2,3379;182075;2057;1082;3139;0,15853;-1,81591;0;0;
18;Nordland;;;;;V;Venstre;2,49058;182075;1927;1417;3344;-0,11538;-0,12513;0;0;
18;Nordland;;;;;H;Høyre;15,29725;182075;11559;8980;20539;-4,80723;-0,53102;1;0;
18;Nordland;;;;;FRP;Fremskrittspartiet;12,16764;182075;8270;8067;16337;-4,25168;2,54178;1;0;
18;Nordland;;;;;AAN;Alliansen - Alternativ for Norge;0,07299;182075;54;44;98;0,07299;0,07299;0;0;
18;Nordland;;;;;DEMN;Demokratene;1,34658;182075;1065;743;1808;1,20962;1,34658;0;0;
18;Nordland;;;;;HELSE;Helsepartiet;0,25248;182075;167;172;339;-0,20479;0,25248;0;0;
18;Nordland;;;;;INP;Industri- og Næringspartiet;0,42974;182075;328;249;577;0,42974;0,42974;0;0;
18;Nordland;;;;;KRISTNE;Partiet De Kristne;0,23461;182075;194;121;315;0,02356;-0,19662;0;0;
18;Nordland;;;;;LIBS;Liberalistene;0,13034;182075;80;95;175;-0,06949;-0,11312;0;0;
18;Nordland;;;;;NKP;Norges Kommunistiske Parti;0,0283;182075;17;21;38;-0,01511;-0,06512;0;0;
18;Nordland;;;;;PIR;Piratpartiet;0,09533;182075;60;68;128;-0,06034;0,09533;0;0;
18;Nordland;;;;;PP;Pensjonistpartiet;0,43645;182075;372;214;586;0,43645;-0,27221;0;0;
18;Nordland;;;;;PS;Partiet Sentrum;0,15715;182075;124;87;211;0,15715;0,15715;0;0;
18;Nordland;;;;;BLANKE;Blanke;0,66808;182075;411;486;897;-0,05938;-1,41166;0;0;
19;Troms Romsa;;;;;A;Arbeiderpartiet;27,15293;124771;12840;12299;25139;3,12526;4,17235;2;0;
19;Troms Romsa;;;;;SV;SV - Sosialistisk Venstreparti;10,80868;124771;5929;4078;10007;0,69229;1,22617;1;1;
19;Troms Romsa;;;;;RØDT;Rødt;4,80218;124771;2561;1885;4446;2,51712;0,55987;0;0;
19;Troms Romsa;;;;;SP;Senterpartiet;19,0791;124771;8121;9543;17664;4,10161;-5,05619;1;0;
19;Troms Romsa;;;;;KRF;Kristelig Folkeparti;2,22503;124771;911;1149;2060;-0,41909;-1,10566;0;0;
19;Troms Romsa;;;;;MDG;Miljøpartiet De Grønne;2,98759;124771;1772;994;2766;0,14582;-2,43981;0;0;
19;Troms Romsa;;;;;V;Venstre;2,47778;124771;1216;1078;2294;-0,45843;0,07852;0;0;
19;Troms Romsa;;;;;H;Høyre;13,4798;124771;6724;5756;12480;-7,06374;-1,46009;1;0;
19;Troms Romsa;;;;;FRP;Fremskrittspartiet;14,02525;124771;5964;7021;12985;-4,20688;3,17045;1;0;
19;Troms Romsa;;;;;AAN;Alliansen - Alternativ for Norge;0,07129;124771;33;33;66;0,07129;0,07129;0;0;
19;Troms Romsa;;;;;DEMN;Demokratene;1,47975;124771;788;582;1370;1,34908;1,47975;0;0;
19;Troms Romsa;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,14041;124771;47;83;130;0,14041;0,14041;0;0;
19;Troms Romsa;;;;;HELSE;Helsepartiet;0,24411;124771;107;119;226;-0,07323;0,24411;0;0;
19;Troms Romsa;;;;;INP;Industri- og Næringspartiet;0,34348;124771;168;150;318;0,34348;0,34348;0;0;
19;Troms Romsa;;;;;KRISTNE;Partiet De Kristne;0,19874;124771;104;80;184;0,02305;-0,16326;0;0;
19;Troms Romsa;;;;;LIBS;Liberalistene;0,20198;124771;85;102;187;-0,12744;-0,30271;0;0;
19;Troms Romsa;;;;;PIR;Piratpartiet;0,08965;124771;34;49;83;0,08965;0,08965;0;0;
19;Troms Romsa;;;;;PS;Partiet Sentrum;0,19226;124771;84;94;178;0,19226;0,19226;0;0;
19;Troms Romsa;;;;;BLANKE;Blanke;0,86733;124771;340;463;803;0,07673;-1,64555;0;0;
20;Finnmark Finnmárku;;;;;A;Arbeiderpartiet;31,36641;54608;7252;4974;12226;-0,47149;1,95717;2;0;
20;Finnmark Finnmárku;;;;;SV;SV - Sosialistisk Venstreparti;6,19067;54608;1540;873;2413;-2,73612;-7,37129;0;0;
20;Finnmark Finnmárku;;;;;RØDT;Rødt;5,02335;54608;1296;662;1958;3,46055;1,73764;0;0;
20;Finnmark Finnmárku;;;;;SP;Senterpartiet;18,36164;54608;4032;3125;7157;3,55281;-5,75192;1;0;
20;Finnmark Finnmárku;;;;;KRF;Kristelig Folkeparti;1,66248;54608;377;271;648;-0,44191;-0,43316;0;0;
20;Finnmark Finnmárku;;;;;MDG;Miljøpartiet De Grønne;2,29104;54608;666;227;893;0,10851;-1,1507;0;0;
20;Finnmark Finnmárku;;;;;V;Venstre;1,44697;54608;349;215;564;-2,92886;-1,45632;0;0;
20;Finnmark Finnmárku;;;;;H;Høyre;6,83462;54608;1644;1020;2664;-7,27633;-2,64315;0;0;
20;Finnmark Finnmárku;;;;;FRP;Fremskrittspartiet;10,82405;54608;2288;1931;4219;-7,32861;2,83617;1;1;
20;Finnmark Finnmárku;;;;;AAN;Alliansen - Alternativ for Norge;0,12828;54608;31;19;50;0,12828;0,12828;0;0;
20;Finnmark Finnmárku;;;;;DEMN;Demokratene;1,71122;54608;412;255;667;1,5253;1,71122;0;0;
20;Finnmark Finnmárku;;;;;HELSE;Helsepartiet;0,28991;54608;74;39;113;-0,06307;0,28991;0;0;
20;Finnmark Finnmárku;;;;;INP;Industri- og Næringspartiet;0,45923;54608;119;60;179;0,45923;0,45923;0;0;
20;Finnmark Finnmárku;;;;;KRISTNE;Partiet De Kristne;0,35405;54608;71;67;138;0,00107;-0,07732;0;0;
20;Finnmark Finnmárku;;;;;LIBS;Liberalistene;0,17959;54608;46;24;70;-0,03058;-0,16306;0;0;
20;Finnmark Finnmárku;;;;;PS;Partiet Sentrum;0,17702;54608;44;25;69;0,17702;0,17702;0;0;
20;Finnmark Finnmárku;;;;;BLANKE;Blanke;0,79789;54608;168;143;311;-0,16404;-2,79987;0;0;
20;Finnmark Finnmárku;;;;;PF;Pasientfokus;12,69947;54608;3548;1402;4950;12,69947;12,69947;1;0;
